id,language,gold_label,qwen_1_5b_claim_only_prediction,qwen_1_5b_gold_prediction,qwen_1_5b_bm25_prediction,qwen_1_5b_adversarial_prediction,qwen_14b_gold_prediction,qwen_14b_translated_prediction,qwen_1_5b_claim_only_correct,qwen_1_5b_gold_correct,qwen_1_5b_bm25_correct,qwen_1_5b_adversarial_correct,qwen_14b_gold_correct,qwen_14b_translated_correct,source_claim,source_gold_evidence,source_gold_label,source_language,num_systems_correct
afrifact_data_culture_hausa_208,hausa,nei,refutes,supports,supports,refutes,nei,nei,False,False,False,False,True,True,Jihar Taraba ta kasance mafi girman ƙasa a cikin johohin Najeriya.,"Ana samun garin ne a yankin Mambilla dake yankin kudu maso gabashin jihar Taraba, kusa da kan iyakar Najeriya da Kamaru.",nei,hausa,2
afrifact_data_culture_igbo_544,igbo,nei,refutes,refutes,supports,nei,nei,nei,False,False,False,True,True,True,Facebook mere Ọkaiwu Paul Achallaonye nnọchite anya ya na Naịjrịa.,Nnamdi Kanu Facebook ban: Ndị otu Ipob etiela mkpụ maka etu e si wetuo akara Facebook onye ndu ha Nke a bụ azịza ha nyere maka ajụjụ BBC Igbo jụrụ ha gbasara ihe kpatara ha ji chụọ Nnamdi Kanu ọsọ ụkwụ eru ala.,nei,igbo,3
afrifact_data_culture_igbo_429,igbo,nei,supports,supports,supports,supports,nei,nei,False,False,False,False,True,True,"Naịjirịa bụ mba dị n'Afịrịka, nke ndị bi na ya si agbụrụ dị iche iche ma ọgbaghara na-adapụta mgbe ụfọdụ",Alexander Ifeanyichukwu Ekwueme // ⓘ GCON (21 October 1932 – 19 Nọvemba 2017) bụ onye ndọrọndọrọ ọchịchị Naijiria nke jere dịka osote onyeisiala mbụ nke Naijiria site na 1979 ruo 1983 n'oge Naịjiria Republic nke Abụọ n'okpuru onyeisiala Shehu Shagari dịka onye otu National Party.,nei,igbo,2
afrifact_data_culture_hausa_513,hausa,nei,nei,supports,supports,nei,nei,nei,True,False,False,True,True,True,Mumini na gaske shi ne wanda baya cutar da muslumai.,"Asalin sunan ya zo ne daga kalmar Sunna , wato koyi da yin dukkan abun da Annabi (S.A.W.) ya aikata, ko ya yi umarni, da a aikata ko kuma aka aikata shi a gabansa amma baiyi hani akan abun da aka aikatan ba.",nei,hausa,4
afrifact_data_culture_igbo_665,igbo,refutes,supports,supports,supports,nei,refutes,refutes,False,False,False,False,True,True,Nwa nwoke abaghị uru chacha. Ọ dịghị mkpa ịmụta nwa nwoke n'ezinụlọ ndị Igbo.,"Igbo kwenyere na ama ọbụla na-amụtaghị nwa nwoka ga-echi. Ya mere ha jị agụ nwoke aha dịka Obiechina, Amaechina na ndị ọzọ. Ọtụtụ ezinaụlo akụsaala maka amụghị nwa nwoke. Ya bụ, ọ dị ezigbo mkpa ịmụta nwa nwoke n'ezinaụlo, ya mere anyị ji ede akụkọ a. ",refutes,igbo,2
afrifact_data_culture_igbo_369,igbo,nei,supports,supports,supports,supports,nei,nei,False,False,False,False,True,True,Ndị mba ụwa ka na-enyocha etu ndị injinịa Biafra siri kpa ike ịrupụta ngwa agha n'oge agha Biafra nke 1967-1970.,"E debara aha ya na Biafra Research and Production (RaP) Directorate nke Prọfesọ Benjamin Chukwuka Nwosu, onye na-ahụ maka physics nuklia. . Iwuanyanwu jere ozi na Rocket Unit nke RaP nke Prọfesọ Gordian Ezekwe bu onye isi. . N'ịbụ ndị nwere obere ohere ịnweta ngwá agha site na ụwa ndị ọzọ, ìgwè ndị nchọpụta a tu kotara uche, wee gụnyere onye na-ahụ maka physics nuklia bu Dọkịta. Felix Oragwu, na-emepụta ihe ntụrụndụ na ngwá agha dị mkpa, ọkachasị Ogbunigwe a na-atụ egwu. . N'ịchọ ịhụ ọrụ, Iwuanyanwu mechara bụrụ onye agha na-arịgo ka ọ bụrụ onyeisi nke otu ndị agha nke Biafra na-ekewapụ onwe ya ma na-edu n'ihu agha.",nei,igbo,2
afrifact_data_culture_igbo_472,igbo,nei,supports,supports,supports,supports,nei,nei,False,False,False,False,True,True,"Ndị Igbo nwere ihe ndị ha ji esi ji, nke mere na ha na-eri ya n'oge a na-eme mmemme Ofala","E wezụga mkpụrụ, mmiri, na mmanụ, ofe egusi na-enwekarị akwụkwọ nri, , akwụkwọ nri ndị ọzọ, ihe na-esi ísì ụtọ, na anụ. Akwụkwọ nri ndị a na-ejikarị eme ofe egusi gụnyere bitterleaf, pumpkin leaf, celosia na spinach. Nri ndị ọzọ na-agụnye tomato na okra. Ihe ndị a na-ahụkarị na-agụnye ose chili, yabasị, na agwa igurube. A na-ejikarị anụ ehi, ewu, azụ, shrimp, ma ọ bụ crayfish.",nei,igbo,2
afrifact_data_culture_hausa_283,hausa,nei,nei,supports,supports,refutes,nei,nei,True,False,False,False,True,True,"ƙuli-ƙuli ba a haɗa shi daga wake, in aka dafa sai an bari ya bushe.","Gyada da ita ake hada kuli kuli Kuli-kuli mai siga Da farko ana samun Gyaɗa bayan an bare ta sai a soya ta sannan a murje ta a fece wato a hure dukan bawon gyadar. Daganan kuma sai a markada ta. Bayan an markada tane kuma za'ayi amfani da ayi ta juya ta ana juyata har sai manta duka an gama matse shi, ita kuma gyadar ta koma . ",nei,hausa,3
afrifact_data_culture_yoruba_070,yoruba,nei,refutes,supports,supports,nei,nei,nei,False,False,False,True,True,True,Àga dúdú kò dára fún nílò níbi àwọn ètò tí ó bá ti nííṣe pẹ̀lú òrìṣà Ajé tàbí Ọ̀ṣun.,"Ní ọdún 1971, ó kẹ́kọ̀ọ́ gboyè Masters ní . Ó kẹ́kọ̀ọ́ gboyè Doctorate nípa ìtàn àròsọ láti ní ọdún 1966. Abímbólá jẹ́ akẹ́kọ̀ọ́ gboyè PhD àkọ́kọ́ ní . Ó di ọ̀jọ̀gbọ́n (Professor) ni3 1976. Abimbola kọ́ àwọn akẹ́kọ̀ọ́ ní Fáṣítì mẹ́ta ọ̀tọ̀ọ̀tọ̀ ní orílẹ̀-èdè , awon náà ní; láàrin ọdún 1963 sí 1965, láàrin 1966 sí 1972, láàrin ọdún 1972 sí 1991.",nei,yoruba,3
afrifact_data_culture_igbo_046,igbo,nei,nei,supports,supports,nei,nei,nei,True,False,False,True,True,True,Ichi e nwere n'ụlọakwụkwọ Abidịị buru ibu.,"Ichi abụghị ụlọ akwụkwọ a ma ama, ya mere, ndị Igbo na ụfọdụ Delta Igbo anaghị eme ya.",nei,igbo,4
afrifact_data_culture_igbo_541,igbo,refutes,refutes,supports,supports,nei,refutes,nei,True,False,False,False,True,False,Ọkaiwu Paul Achalla gwara ndị BBC Igbo na Nnamdị Kanụ dara Iwu Facebook ya mere e ji machie akantụ ya.,"Paul Achalla bụ ọkaiwu na mba ofesi ma bụrụkwa onye otu Ipob ekwuola atụmatụ ha ga-agbaso iji weghachi akara Facebook onyeisi ha bụ Nnamdi Kanu. Na mkparịtaụka ya na BBC Igbo, Achalla kọwara na o nwereike ịbụ maka otu ihe maọbụ nke ọzọ ka e ji wetuo akara facebook Nnamdi Kanu, mana Facebook kwesịrị inye ya ohere ka ọ zara ọnụ ya. ",refutes,igbo,2
afrifact_data_culture_igbo_256,igbo,nei,nei,supports,supports,nei,nei,nei,True,False,False,True,True,True,Igwe onyonyo nke Kanu Sports dị oke ọnụ n'ahịa.,"Ọ bụkwa onye nwe igwe onyonyo nke Kanu Sports, ụlọ ọrụ igwe onyonyo egwuregwu Ịntanetị.",nei,igbo,4
afrifact_data_culture_hausa_514,hausa,refutes,supports,supports,supports,nei,refutes,refutes,False,False,False,False,True,True,Duk abinda aka aikata a gaban Annabi (S.A.W) ya zama sunna.,"Asalin sunan ya zo ne daga kalmar Sunna , wato koyi da yin dukkan abun da Annabi (S.A.W.) ya aikata, ko ya yi umarni, da a aikata ko kuma aka aikata shi a gabansa amma baiyi hani akan abun da aka aikatan ba.",refutes,hausa,2
afrifact_data_culture_igbo_447,igbo,nei,refutes,supports,supports,supports,nei,nei,False,False,False,False,True,True,Mba Nigeria nwere steeti iri atọ na isii ndị e ji ịrụ ọrụ na ịgba mbọ wee mara,"Ejidere Kanu maka ebubo aghụghọ na dị na Nigeria na ka ọnwa Ọktọba dị na mkpụrụ ụbọchị iri na anọ na afo 2015 wee jidere ya ihe karịrị otu afọ, n'agbanyeghị iwu dị iche iche ụlọ ikpe nyere maka ịhapụ ya.",nei,igbo,2
afrifact_data_culture_hausa_674,hausa,nei,nei,supports,supports,nei,nei,nei,True,False,False,True,True,True,Kowacce ƙasa tana samun cigaba ne idan tanada tsaro sosai.,Ta ce bincikenta ya nuna cewa jami'an tsaro sun kashe mutane akalla 18 daga lokacin da dokar takaita zirga-zirgar ta soma aiki a ranar 30 ga watan Maris.,nei,hausa,4
afrifact_data_culture_hausa_464,hausa,nei,refutes,refutes,refutes,supports,nei,nei,False,False,False,False,True,True,Talakawa da yawa suna rabauta da zakkar da masu kuɗin Kano ke fitarwa a lokacin azumin ramadana.,"Ana fitar da ita ne daga cikin dukiyar da ya mallaka wanda ya haɗa da tsabar , kadara, da kuma ma'adanai wanda yakai tsawon wani adadi na musamman sannan kuma ta kai wani lokaci keɓantacce zuwa ga waɗansu keɓantattun .",nei,hausa,2
afrifact_data_culture_hausa_117,hausa,nei,nei,supports,supports,refutes,nei,nei,True,False,False,False,True,True,Najeriya ƙasa ce da ta ke tutiya da arziƙin man fetur.,Ya halarci Makarantar Sakandaren Gwamnati ta Biu a Jihar Borno tsakanin shekarar 1977 zuwa shekarar 1982.,nei,hausa,3
afrifact_data_culture_hausa_321,hausa,nei,refutes,supports,supports,nei,nei,nei,False,False,False,True,True,True,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",nei,hausa,3
afrifact_data_culture_igbo_280,igbo,nei,nei,supports,supports,supports,nei,nei,True,False,False,False,True,True,Ndị na-akụ azụ na ndị na-eme njem ụgbọ mmiri na Mmiri Ọnụ Ọwarị Ọgbaru na-atụ ụtụ nye gọọmentị Anambara.,"Ọ bụ ọdọ mmiri kachasị ukwuu di na Imo , Ndịda Ọwụwa Anyanwụ ; n'ime mpaghara mmiri ozuzo nke Niger . ",nei,igbo,3
afrifact_data_culture_yoruba_766,yoruba,nei,refutes,supports,supports,supports,nei,nei,False,False,False,False,True,True,Gbogbo ọbẹ̀ ni wọ́n máa ń kọ́kọ́ ṣan ewé wọn kí wọ́n tó ṣàmúlò rẹ̀.,"Ọbẹ̀ Oha jẹ́ ọbẹ̀ tó wọ́pọ̀ ní apá gúúsù mọ́ ìlà-oòrùn orílẹ̀-èdè . Ọbẹ̀ oha jẹ́ ọbẹ̀ agbègbè Ìlà-oòrùn, tó sì jẹ́ pé àwọn ará Íbò ni wọ́n sábà máa ń sè é, láti ará igi ewébẹ̀ láéláé tí orúkọ sáyẹ́ńsì rẹ̀ ń ṣe Pterocarpus mildraedii ni ọbẹ̀ náà ti ṣẹ̀.",nei,yoruba,2
afrifact_data_culture_hausa_700,hausa,nei,refutes,supports,supports,supports,nei,nei,False,False,False,False,True,True,Yana da kyau mutane su ke yin bincike mai zurfi kafin su je baƙon wuri don yin hutu.,"Masu bincike sun ce a mafiya yawan lokutan mutane kan tura da sakonin karya ko kuma hotonan bidiyo bogi zuwa ga sauran mutane da suke mu'amala da su a dandalin sada zumunta, inda wasu suna da mabiya fiye da 100. Daga nan ne cikin sauri sai gungun mutane su taru domin kai wa baki hari, kuma 'yan sanda ba su da isashen lokacin mayar da martani.",nei,hausa,2
afrifact_data_culture_hausa_812,hausa,nei,supports,refutes,supports,refutes,nei,nei,False,False,False,False,True,True,Muhammadu Buhari ya shafe tsawon shekaru 8 yana mulkin Najeriya.,"Masharhanta salon siyasar Najeriya na ganin ficewar 'yan majalisa da kuma wasu gwamnonin APC, babban al'amari ne da zai iya raunata matsayin Shugaba Muhammadu Buhari a majalisar dokoki, kuma wata babbar barazana ce ga takararsa a zaben 2019.",nei,hausa,2
afrifact_data_culture_yoruba_181,yoruba,nei,refutes,supports,supports,supports,nei,nei,False,False,False,False,True,True,Ọgbẹ́ni Wọlé parọ́ fún màmá tí ó bá sọ̀rọ̀ lórí aago wípé òun wà ní kíláàsì.,"ina ṣetán láti yọwọ́ kúrò nínú sísan owó oṣù àwọn aṣòfin ìpínlẹ̀ àti Adájọ́- Fayemi Ijọba ti ni ki awọn adajọ ati aṣofin ni ipinlẹ fi ọkan balẹ nitori awọn gomina ti ṣetan lati jẹ ki wọn da duro lori owo osu wọn. Gomina ipinlẹ Ekiti ati Alaga ẹgbẹ awọn gomina lorilẹede Naijiria, Kayode Fayemi lo kede rẹ lẹyin ipade ni ile ijọ,ba ni ilu Abuja Fayemi ni ko si otitọ ninu iroyin pe awọn gomina ipinlẹ tako aba ki awọn aṣofin daduro lai si iranwọ ijọba ipinlẹ ati eto idajọ ni ipinlẹ naa pẹlu. O ni ori",nei,yoruba,2
afrifact_data_culture_hausa_560,hausa,nei,nei,refutes,supports,refutes,nei,nei,True,False,False,False,True,True,Malamai su na jindaɗi sosai yayin da su ka ga ɗalibansu na samun cigaba a ɓangaren karatunsu.,"A yawancin ƙasashe, ƙwararrun malamai ana biyan su kuɗi ne, don su koyawa ɗalibai na yau da kullun.",nei,hausa,3
afrifact_data_culture_yoruba_043,yoruba,nei,refutes,supports,supports,supports,nei,nei,False,False,False,False,True,True,"Gbogbo igi ló ń juwọ́ sí Ọlọ́run Ọba, ewéko àti gbogbo àwọn ewé ilẹ̀ pátápátá.",Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,nei,yoruba,2
afrifact_data_culture_yoruba_218,yoruba,refutes,refutes,supports,supports,supports,refutes,refutes,True,False,False,False,True,True,Kò sí nínú ìbúra àwọn olóṣèlú láti pèsè ààbò tó rinlẹ̀ fún àwọn ará ìlú.,"Bakan naa ni awọ̀n oriade nilẹ́ Yoruba bii Ọ́ọni tilu Ile Ifẹ, Ọba Adeyẹye Ẹnitan Ogunwusi, Olugbọn tile Igbọn ti peju sibi ayẹyẹ naa. Ninu ọrọ ikini kaabọ rẹ, olugbalejo pataki nibi ayẹyẹ ifilọlẹ ọhun, gomina Ṣeyi Makinde ti ipinlẹ Ọyọ ni, asiko ti to fun ilẹ Yooba lati dẹruba ẹru gangan funra rẹ. Makinde tẹsiwaju pe agbẹkale Amọtẹkun waye fun igbaye-gbadun ati eto aabo to nipọn fun gbogbo ọmọ Oodua. O ni gbogbo gomina lo bura lati bọwọ fun ofin nipa ṣiṣe agbekale eto aabo ti yoo rẹsẹwalẹ fun gbogbo awọn araalu.",refutes,yoruba,3
afrifact_data_culture_hausa_465,hausa,nei,refutes,supports,refutes,refutes,nei,nei,False,False,False,False,True,True,Masu kuɗi na iya kai zakkar su hukumar zakka da hubusi don a bayar da ita ga waɗanda su ka cancanta.,(Faqirai) A kan Tafarkin Allah (Fi sabilillihi) Bayi Waɗanda ake jansu zuwa musulunci Miskinai Matafiyi wanda bada saɓon Allah ba Waɗanda ake bi bashi Masu aiki a kan dukiyan zakka,nei,hausa,2
