id,language,gold_label,qwen_1_5b_claim_only_prediction,qwen_1_5b_gold_prediction,qwen_1_5b_bm25_prediction,qwen_1_5b_adversarial_prediction,qwen_14b_gold_prediction,qwen_14b_translated_prediction,qwen_1_5b_claim_only_correct,qwen_1_5b_gold_correct,qwen_1_5b_bm25_correct,qwen_1_5b_adversarial_correct,qwen_14b_gold_correct,qwen_14b_translated_correct,source_claim,source_gold_evidence,source_gold_label,source_language,num_systems_correct
afrifact_data_culture_yoruba_045,yoruba,supports,nei,supports,supports,supports,nei,nei,False,True,True,True,False,False,"Eégún Alábala ni ó máa ń pidán, eégún Apẹ̀sà ni ó máa ń kọrin ki àwọn ènìyàn nígbà tí eégún Aláago jẹ́ eégún onífàájì",Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,supports,yoruba,3
afrifact_data_culture_hausa_096,hausa,supports,nei,supports,supports,nei,nei,nei,False,True,True,False,False,False,Malaman makaranta guda 22000 ne suka rasa aiki sakamakon wani garanbawul da Nasir El-Rufa'i ya yiwa ma'aikatar ilimi a jihar Kaduna.,"gwamna, El-Rufai ya fara aiwatar da garambawul a fannin ilimi da nufin sake fasalin yanayin ilimi a jihar. El-Rufai ya kori sama da malaman firamare 22,000. [ ] Gwamnatin E",supports,hausa,2
afrifact_data_culture_igbo_020,igbo,supports,nei,supports,supports,supports,nei,supports,False,True,True,True,False,True,Abang kwuru na ya na ndị ọrụ ya ekeela nkwụcha ịhụ na ọgbatauhire ọbụla adịghị n'ụzọ ahụ n'izu a.,Abang sị na ya na ndị ọrụ ya ekeela nkwụcha ịhụ na enweghị ọgbatauhire ọbụla na ụzọ ahụ n'izu a.,supports,igbo,4
afrifact_data_culture_yoruba_167,yoruba,refutes,nei,refutes,refutes,nei,nei,refutes,False,True,True,False,False,True,Táyé Taiwò gbá bọ́ọ̀lù nínú líìgì àgbábuta orílẹ̀-èdè South Africa fún ọdún márùn-ún.," International. Wọ́n ra Taiwo wá si ìpele Nigeria Premier League, sínú ẹgbẹ́ agbábọ́ọ̀lù Lobi Stars. Níbi tí ó tún ti lo ọdún kan . Olympique de Marseille [ | ] Ní ọdún 2005, nígbà tí ó pé ọmọ ogún ọdún, ẹgbẹ́ agbábọ́ọ̀lù ilẹ̀ Faranse kan ti o n je Olympique de Marseille gba Taiwo sinu iko won. Won ra Taiwo lati le ropo ogbeni Bixente Lizarazu ti o ti lo sinu egbe agbaboolu Bayern Munich. Taiwo lo gba boolu ti iko re Olympic Marseille fi jawe olubori",refutes,yoruba,3
afrifact_data_culture_hausa_079,hausa,refutes,refutes,refutes,refutes,nei,nei,refutes,True,True,True,False,False,True,Allah ya karbi ran Ado Bayero a garin Landan bayan ya sha fama da rashin lafiya.,"A ranar 6 ga watan Yuni shekarata 2014, bayan shekaru hamsin da dayayi akan kursiyin, Ado Bayero ya mutu a fadarsa",refutes,hausa,4
afrifact_data_culture_igbo_608,igbo,supports,nei,supports,supports,supports,nei,supports,False,True,True,True,False,True,Otu ọgbọ bụ ndị na-ahụ na obodo gara nke ọma ma ndị ụmụnna nye iwu. Ha na-edebe obodo ọcha na-agakwa agha mgbe ọgụ dapụtara,"Otu ọgbọ - Nke a bụ otu ebe ndị bụ ọgbọ dịka ụmụnwoke a mụrụ n'otu oge. ha bụ ndị na-ahụ maka nchekwa obodo niile. Ha bụkwa ndị na-aga agha maọbụ ọgụ oge ọbụla ọgụ dapụtara. Ha bụ ndị na-ekpocha ụzọ, mmiri na ahịa ma o nwee ihe gbochiri ya maọbụ na mmiri buru ahịhịa nọchie ụzọ. Ọ bụkwa ha na-emepụta ihe ọbụla otu ụmụnna maọbụ ndị nze na ọzọ nyere n'iwu dịka ọ bụrụ na o nwere onye a ga-achụpụ n'obodo maọbụ onye a ga-amachị.",supports,igbo,4
afrifact_data_culture_igbo_707,igbo,refutes,nei,refutes,refutes,nei,nei,nei,False,True,True,False,False,False,Mary Udumeke na-agba mbọ na styeeti Anambra ịhụ na a kwụsịrị ibi ụmụ nwaanyị ugwu.,"Mary Udumeke bụ nwaanyị na-agba mbọ ịkwụsị ibi nwaanyị ugwu n'Ebonyi steeti Ọ dịzi n'aka ndị omeiwu steeti dị icheiche ibinye aka n'iwu a ka o wee dị ire na steeti ha. Mana a bịa na mpaghara Ọwụwa Anyanwụ, naanị Abia na Imo steetị bụ ndị ebinyebeghị aka n'iwu a bụ 'Violence Against Persons Prohibition Act'. ",refutes,igbo,2
afrifact_data_culture_igbo_229,igbo,supports,refutes,supports,supports,nei,nei,supports,False,True,True,False,False,True,Site na nkwado ndị PDP mere Obaseki ji bụrụ gọvanọ Edo steeti.,"Makana e wepụ nkwado anyị, Obaseki agaraghị ịbụ gọvanọ Edo steeti"".",supports,igbo,3
afrifact_data_culture_hausa_809,hausa,supports,nei,supports,refutes,nei,nei,supports,False,True,False,False,False,True,Mutuwar mazaje na jefa matayensu cikin mummunan halin rayuwa.,"Matan da mazansu suka mutu A al'adance, ana daukar mata a matsayin mallakar mazajensu, a wasu al'adun, duk lokacin da namiji ya mutu, mace kan fada cikin wani hali na takura da muzgunawa daga dangi.",supports,hausa,2
afrifact_data_culture_yoruba_525,yoruba,supports,supports,supports,supports,nei,nei,supports,True,True,True,False,False,True,"Kì í ṣe Wizkid nìkan ló jẹ́ olórin ẹlẹ́bùn àtinúdá ní orílẹ̀-èdè Nàìjíríà, àwọn olórin mìí tó tún ti di ìlúmọ̀ọ́ká ni Yemi Alade, Tekno, Falz, Olamide, Simi, Mr Eazi, Mologo àti Patoranking","Awọn onkorin lasiko yii gba pé orin Afro Beats ti n nipa lori ọna iṣọwọ kọrin awọn miran ni ori ayelujara ni eyi to tun n fun Naijiria lokiki sii lagbaye. Ayanbinrin Ara fi ilu kọ'rin ibilẹ Naijiria Eyi lo bi ẹya orin bii Afro-pop, azonto, hiplife atawọn mii laarin awọn eniyan Ghana ati Naijiria bi apẹrẹ orin Oliver Twist ti DBanj tun ṣi oju awọn eniyan si i. Awọn olorin Naijiria mii to tun ti di ilumọọka ni Yemi Alade, Tekno, Falz, Olamide, Simi, Mr Eazi, Mologo ati Patoranking. ",supports,yoruba,4
afrifact_data_culture_igbo_672,igbo,supports,supports,supports,supports,supports,nei,nei,True,True,True,True,False,False,"Na omenala Igbo, a na-atụ anya na onye ọbụla gbagooro afọ iri ise na itoolu ekwesịla ịmepụta ihe na ndụ ya. Mba ọbụrụ gbagooro afọ iri ise na itoolu ekwesịgo inwe ihe ha mepụtagooro. Ihe ndị a na-ele anya iji chọpụta ogo ha nọ gụnyere nrụrụaka, ụgwọ opekatampe were dịrị gawa.","Ọ bụrụ n'omenala Igbo, onye gbara afọ iri ise na itoolu ekwesila imezu ihe a tụrụ anya na ndụ ya. Na ntule anyị mere, anyị chọrọ ịchọpụta mba kacha eme nke ọma. Ihe enyochara Ihe ndị anyị ji mee nchọpụta a gụnyere ọnwụ ụmụaka amụru ọhụrụ nke Bekee kpọrọ ""Infant Mortality"", ogologo afọ ndụ (life expectancy), ụgwọ opekatampe (minimum wage) na nrụrụaka (corruption).",supports,igbo,4
afrifact_data_culture_hausa_648,hausa,supports,nei,supports,supports,supports,nei,nei,False,True,True,True,False,False,Raƙumi na iya tafiya a cikin hamada ko da ana iska mai karfi.,"Amma mahaliccin raƙumi ya halitta masa wata fata daga saman idonsa kamar gilashi, wadda take sakkowa yayin da iskar ta taso, sai ta zama kariya ga idon.",supports,hausa,3
afrifact_data_culture_igbo_252,igbo,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,"Rachael Okonkwo malitere ime ihe nkiri mgbe ọ bụ nwata, mana n'ihi Ọ naghị enweta ọrụ, ọ gbanwere ọrụ ya n'ịgba egwu.","Ọ malitere ime ihe nkiri mgbe ọ bụ nwata, mana n'ihi Ọ naghị enweta ọrụ, ọ gbanwere ọrụ ya n'ịgba egwu.",supports,igbo,2
afrifact_data_culture_igbo_458,igbo,supports,refutes,supports,supports,supports,nei,nei,False,True,True,True,False,False,Dora Akunyili bụ onye ji ọkwa mịnịsịta na-ahụ maka mgbasa ozi na Naiịjiria ruo ihe dị ka afọ abụọ,Akunyili bụkwara mịnịsịta hụrụ maka mgbasa ozi n'ala site na-afọ̀ 2008 ruo 2010.,supports,igbo,3
afrifact_data_culture_igbo_446,igbo,supports,refutes,supports,supports,supports,nei,supports,False,True,True,True,False,True,"Gọọmentị Nigeria boro Nnamdị Kanụ ebubo aghụghọ, nwụchie ya ma jigide ya n'ụlọ mkpọrọ n'afọ 2015","Ejidere Kanu maka ebubo aghụghọ na dị na Nigeria na ka ọnwa Ọktọba dị na mkpụrụ ụbọchị iri na anọ na afo 2015 wee jidere ya ihe karịrị otu afọ, n'agbanyeghị iwu dị iche iche ụlọ ikpe nyere maka ịhapụ ya.",supports,igbo,4
afrifact_data_culture_igbo_260,igbo,supports,nei,supports,supports,supports,nei,nei,False,True,True,True,False,False,Phyno chọburu ịbụ onye ọkwọ ụgbọ mmiri mana a gwara ya na ọ ga-abụ dọkịta.,"O buru ụzọ chọọ ịbụ onye ọkwọ ụgbọ mmiri, mana a gwara ya na ọ ga-abụ dọkịta.",supports,igbo,3
afrifact_data_culture_hausa_791,hausa,supports,refutes,supports,supports,refutes,nei,supports,False,True,True,False,False,True,Tawagar yaƙin zaɓen Trump sun dage da kamfen a jihar Florida saboda muhimmanci ta wurin cin zaɓen shugaban ƙasa,Tawagar yaƙin neman zaɓen Trump na fafutuka tuƙuru a jihar ta Florida - faɗuwa zaɓe a nan ka iya haramta masa sake komawa Fadar White House.,supports,hausa,3
afrifact_data_culture_igbo_528,igbo,supports,supports,supports,supports,nei,nei,supports,True,True,True,False,False,True,"Emmanuel Nnamdị Ụba ji ọkwa dị ka Gọvanọ Anambra Steeti naanị ọnwa atọ, bido na April 2007 rue Juunu 2007","N’afọ 2007, Ụba zọọrọ na nhọputa PDP maka ntuli aka gọvanọ nke steeti Anambara, a ma họpụta ya na ntuli aka na Epurel 14 2007. Mana, onye bụbu gọvanọ gbara akwụkwọ na ntuliaka ahụ, na-ekwu na, n’ihi na ụlọ ikpe nabatara na Obi meriri na ntuli aka Epurel 2003 na 15 Machị 2006, na ọ ka nwere afọ atọ ọzọ ma ọ bụ afọ anọ ya ịchị. Ndị ọkaikpe ahụ nakweere arụmụka ahụ, na 14 Juunu 2007, ha kwụsịrị ntuli aka nke Andy Ụba. ",supports,igbo,4
afrifact_data_culture_hausa_185,hausa,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,Tafkin Tiga na ɗaya daga cikin madatsun ruwan da aka gina a Kano don bunƙasa noman rani.,An gina madatsar ruwan ne a lokacin gwamnatin Gwamna a ƙoƙarin inganta samar da abinci ta hanyar ayyukan noman rani.,supports,hausa,2
afrifact_data_culture_yoruba_735,yoruba,supports,nei,supports,supports,supports,nei,nei,False,True,True,True,False,False,"Ìwó tún ní àwọn agbègbè ìjọba ìbílẹ̀ mẹ́rin mìíràn, èyí tó yàtọ sí àwọn yòókù.","Iwo ti ní àwọn agbègbè ìjọba ìbílẹ̀ mẹ́rin si, àwọn ni: Iwo East, Olomowewe; Iwo West, Agberire; Ọla Oluwa South East, Ilemowu; Ayedire South East, Oluponna.",supports,yoruba,3
afrifact_data_culture_hausa_735,hausa,refutes,refutes,refutes,refutes,refutes,nei,refutes,True,True,True,True,False,True,"Yahya Jammeh shugaba ne da aka yi masa shaidar nisantar aikata laifuka, musamman laifin cin zarafi.","Babban sakataren TRRC Baba Jallow ya shaida wa BBC cewa binciken da hukumarsa ta kaddamar wata takwas da suka wuce zai mayar da hankali ne kan cin zarafin da ya faru a watan Satumba. ""Muna sane da zarge-zargen cin zarafi da ake yi wa Yahya Jammeh, amma har yanzu ba mu saurari wadanda abin ya shafa ba a hukumance",refutes,hausa,5
afrifact_data_culture_igbo_462,igbo,supports,nei,supports,supports,nei,nei,nei,False,True,True,False,False,False,Dora Akunyili jibu ọkwa daịrekụtọ jenaralụ n'ụlọ-ọru na-ahụ maka mmepụta na nkesa ọgwụ n'ụdị kwesịrị ekwesị n'ime Naịjirịa.,"Ọ bụbu nnukwu onyeisi ntụziaka (nke a na-akpọ daịrekụtọ jenaralụ n'asụsụ Bekee) n'ụlọ-ọru na-ahụ na a na-emepụta nakwa na-ekekesa ọgwụ, ihe ọńụńụ na ihe oriri n'ụdị kwesịrị ekwesị.",supports,igbo,2
afrifact_data_culture_igbo_080,igbo,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,Nnadị Kanu gwara ndị Ipob ha aṅala ihe Wike na-ekwu ntị.,Mana Nnadị Kanu gwara ha aṅala ntị.,supports,igbo,2
afrifact_data_culture_hausa_353,hausa,supports,refutes,supports,supports,nei,nei,refutes,False,True,True,False,False,False,Ahmed Musa ya zura ƙwallaye biyu a wasan Najeriya da Argentina a gasar cin kofin duniya ta 2014.,"Ahmad Musa ya zama ɗan na farko da ya ci fiye da ɗaya a gasar cin kofin duniya wato , bayan da yaci Argentina kwallaye biyu a gasar cin kofin duniya ta shekara dubu biyu da goma sha huɗu (2014). Ahmad Musa shine Ɗan na farko da ya zura kwallo a gasar cin kofin duniya ta guda biyu, bayan ya zura kwallaye biyu a ragar Iceland a matakin rukuni na .",supports,hausa,2
afrifact_data_culture_igbo_708,igbo,supports,nei,supports,supports,nei,nei,refutes,False,True,True,False,False,False,Na Steeti Ebonyi Mary Udumeke na-agba mbọ ịhụ na a kwụsị ibi ụmụnwaanyị ugwu na steeti ya. Ọ na-agba mbọ ịhụ na iwu kwadoro nke a. Steeti Abịa na Imo ebinyebeghi aka na nkwado iwu a.,"Mary Udumeke bụ nwaanyị na-agba mbọ ịkwụsị ibi nwaanyị ugwu n'Ebonyi steeti Ọ dịzi n'aka ndị omeiwu steeti dị icheiche ibinye aka n'iwu a ka o wee dị ire na steeti ha. Mana a bịa na mpaghara Ọwụwa Anyanwụ, naanị Abia na Imo steetị bụ ndị ebinyebeghị aka n'iwu a bụ 'Violence Against Persons Prohibition Act'. ",supports,igbo,2
afrifact_data_culture_hausa_426,hausa,supports,nei,supports,supports,nei,nei,supports,False,True,True,False,False,True,Sheikh Qaribullah ya auri mata biyu yana da shekaru ashirin da biyu.,"Kuma haka rayuwa ta kasance a gare shi har ya kai ga ,kuma abin mamaki, ya auri mata biyu yana da shekaru ashirin da biyu a 1982. Kamar yadda ba a saba gani ba, da ban mamaki, ko da yake halal ne,kamar daura auren mata biyu a lokaci guda - a wani lokaci, sun yi zaman jituwa tare, na wani lokaci kafin shi, Sheikh Qareebullah, ya yi auren mata fiye da ɗaya na gaske. Wannan aure (salon auren mata fiye da daya ),ba kamar yadda yake ba, sai da ya haifa masa ‘ya’ya goma sha tara.",supports,hausa,3
afrifact_data_culture_igbo_488,igbo,supports,supports,supports,supports,nei,nei,supports,True,True,True,False,False,True,N'ụlọ ọba ego ka Peter Obi na-arụ ọrụ tupu ọ banye na ndọrọ ndọrọ ọchịchị,Obi bụ onyeisi oche nke Fidelity Bank tupu ọ hapụ ọnọdụ ahụ ịbanye na ndọrọ ndọrọ ọchịchị.,supports,igbo,4
afrifact_data_culture_igbo_156,igbo,supports,supports,supports,supports,supports,nei,supports,True,True,True,True,False,True,Ndị Ideato South bụ ndị na-emepụta ihe a na-ere ere na nke a na-eri eri,Ndị Ideato South bụ ndị ọrụ ugbo na-emepụta ihe ụgbọ a na-ere ere nakwa nke a na-eri eri.,supports,igbo,5
