id,language,gold_label,qwen_1_5b_claim_only_prediction,qwen_1_5b_gold_prediction,qwen_1_5b_bm25_prediction,qwen_1_5b_adversarial_prediction,qwen_14b_gold_prediction,qwen_14b_translated_prediction,qwen_1_5b_claim_only_correct,qwen_1_5b_gold_correct,qwen_1_5b_bm25_correct,qwen_1_5b_adversarial_correct,qwen_14b_gold_correct,qwen_14b_translated_correct,source_claim,source_gold_evidence,source_gold_label,source_language,num_systems_correct
afrifact_data_culture_yoruba_763,yoruba,nei,refutes,supports,supports,supports,nei,nei,False,False,False,False,True,True,"Ní àgbáyé, ọbẹ̀ jẹ́ ohun pàtàkì nínú oúnjẹ tí ènìyàn ń jẹ láti lókun.","Ọbẹ̀ Oha jẹ́ ọbẹ̀ tó wọ́pọ̀ ní apá gúúsù mọ́ ìlà-oòrùn orílẹ̀-èdè . Ọbẹ̀ oha jẹ́ ọbẹ̀ agbègbè Ìlà-oòrùn, tó sì jẹ́ pé àwọn ará Íbò ni wọ́n sábà máa ń sè é, láti ará igi ewébẹ̀ láéláé tí orúkọ sáyẹ́ńsì rẹ̀ ń ṣe Pterocarpus mildraedii ni ọbẹ̀ náà ti ṣẹ̀.",nei,yoruba,2
afrifact_data_culture_hausa_338,hausa,nei,nei,supports,supports,nei,nei,nei,True,False,False,True,True,True,Super Eagles sun lashe Gasar Cin Kofin Afirka ta farko,"Baturen Ingila ne ya fara gabatar da kwallon kafa a Najeriya a farkon karni na ashirin.Wasan kwallon kafa na farko da aka yi rikodin a Nijeriya shi ne a shekara ta Alif 1904. Zuwa shekarar ta 1950, kwallon kafa ta zama wasan kasa na kasar. A wannan lokacin a tarihin Afirka, ƙasashe da yawa sun fara shiga cikin ƙungiyoyin kishin ƙasa inda suka nuna rashin amincewa da ikon mulkin mallaka.A Najeriya, kwallon kafa ta bai wa 'yan kasa abin alfahari na kasa tare da zaburar da su don samun' yancin siyasa.",nei,hausa,4
afrifact_data_culture_yoruba_454,yoruba,nei,supports,nei,supports,nei,nei,nei,False,True,False,True,True,True,"Ìṣẹ̀lẹ̀ yìí mú Bisi Fayemi sunkún nítorí ìṣẹ̀lẹ̀ yìí ti ṣẹlẹ̀ sí òun náà rí, lásìkò tó wà ní ilé-ẹ̀kọ́ gíga.","Akori fidio naa lo pe ni 'Ibalopọ fun maaki' tawọn oloyinbo n pe ni 'Sex for Grades', eyi to ti n mu ki oju awọn opo itakun agbaye gbona jain-jain. Ẹkunrẹrẹ fidio oniwakati kan ti BBC fisita nirọlẹ ọjọ Aje naa ree: End of YouTube post, 1 Bi o tilẹ jẹ pe fidio onisẹju mẹtala pere ni BBC kọkọ ju sori afẹfẹ nidaji ọjọ Aje naa, lawọn oju opo ikansira ẹni rẹ lori itakun agbaye, eyi ti BBC Yoruba ko gbẹyin nibẹ, amọ nigba ti yoo fi di aago meje irọlẹ ọjọ naa, ẹkunrẹrẹ fidio naa, to jẹ oniwakati kan ti gba afẹfẹ kan. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: Olukọ kan lati fasiti Eko, UNILAG, Ọmọwe Boniface Igbenegbu pẹlu akẹẹgbẹ rẹ ni fasiti Ghana, Ọmọwe Paul Butakor, ni wọn foju han ninu fidio naa, amọ fidio oniwakati kan yii lo tun fi oju awọn olukọ meji miran han to n kopa ninu iwa idojutini yii lati fasiti mejeeji taa darukọ siwaju naa.",nei,yoruba,4
afrifact_data_culture_yoruba_179,yoruba,refutes,nei,supports,supports,supports,supports,nei,False,False,False,False,False,False,"Òrìṣà ńlá tí wọ́n máa ń gbóríyìn fún ni Ṣági fún agbára rẹ̀ láti lè pèsè owó, ọlá, àti àṣeyọrí fún àwọn olùsìn rẹ̀.","Àwọn Yorùbá gbà gbọ́ pé Olókun ní ó bí Aje, èyí tí ó jẹ́ Òrìsà fún Ọrọ̀, Ọlá, tí ó wà ní ìsàlẹ̀ òkun. Olókun jẹ́ òrìsà tí ó ń darí àwọn ohun tí ó wà lábé Omi òkun, Ó sí jẹ́ òrìsà tí ó lágbára jù gbogbo ohùn tí ó wà lábé Omi òkun tàbí àwọn òrìṣà kékéèèké tí ó wà lábé Omi òkun. Olókun jẹ́ Òrìsà nlá tí wọn máa ń gbórínyìn fún nípa bí ó ti lágbára láti fún àwọn olúsín rẹ ní Owó, Ọlá, Ọrọ̀, àti àṣeyọrí nígbà tí wọn bá kìí tán. ",refutes,yoruba,0
afrifact_data_culture_igbo_616,igbo,nei,refutes,nei,supports,nei,nei,nei,False,True,False,True,True,True,Pompeo achọtaghị akwụkwọ na-egosi mmekọrịta ochịchị Trump na mba Ukren.,"Gọọmentị chọburu ka e lie Mugabe ebe a na-eli ndị dike obodo ji biri, mana ezinụlọ ya ekweghị. Ha kwuru na Mugabe chọrọ ka ili ya na nke nne ya bụ Bona dịkọta nso. Onweghị onye ọrụ gọọmentị gbalitere n'ọkwa bịara olili Mugabe. Nwunye ya bụ Grace nakwa ụmụ ya socha duru akpati ya ruo mgbe a dọnyere ya n'ala. ",nei,igbo,4
afrifact_data_culture_hausa_339,hausa,nei,nei,nei,supports,refutes,nei,nei,True,True,False,False,True,True,Najeriya ta buga wasan farko a gasar cin Kofin Afirka a shekarar 1963,"Baturen Ingila ne ya fara gabatar da kwallon kafa a Najeriya a farkon karni na ashirin.Wasan kwallon kafa na farko da aka yi rikodin a Nijeriya shi ne a shekara ta Alif 1904. Zuwa shekarar ta 1950, kwallon kafa ta zama wasan kasa na kasar. A wannan lokacin a tarihin Afirka, ƙasashe da yawa sun fara shiga cikin ƙungiyoyin kishin ƙasa inda suka nuna rashin amincewa da ikon mulkin mallaka.A Najeriya, kwallon kafa ta bai wa 'yan kasa abin alfahari na kasa tare da zaburar da su don samun' yancin siyasa.",nei,hausa,4
afrifact_data_culture_yoruba_017,yoruba,refutes,nei,supports,supports,refutes,nei,refutes,False,False,False,True,False,True,Aganjú jẹ́ iya Sango àti ìyá Àjàká tí wọ́n jọ jọba ní ìlú Ọ̀yọ́ ri.,"Aganjú tàbí Aganyú ni òdò awon elédèè Spanish ni wón ń pè ní . Wón gbà pé ó ń ṣíṣe pọ̀ pẹ̀lú nínú Ẹsin ti àwọn Cuban, èyí tí wọ́n ń pè ní Santería. Wọ́n gbàgbọ́ pé Aganjú ni àjọṣe pẹ̀lú Òrìsà ṣàǹgó. Gẹ́gẹ́ bí Ọba ní Ọ̀yọ́ rí, Aganju jẹ́ ọmọ Ẹ̀gbọ́n Ṣàǹgó tí orúkọ rẹ̀ ń jẹ́ Àjàká. Èyí tí ó jẹ́ pé àwọn méjèèjì tí fi ìgbà kan jẹ́ Ọba ìlú Ọ̀yọ́ rí tí wọ́n ti ìpàṣẹ rẹ̀ di Òrìṣà tí wọ́n ń bọ.",refutes,yoruba,2
afrifact_data_culture_igbo_765,igbo,nei,refutes,supports,supports,nei,nei,nei,False,False,False,True,True,True,Gọọmentị Naịjerịa na-achọ ụzọ ha ga-esi ebite ego ha ga-etinye n'ọrụ ugbo.,"Mmefu ego gọọmentị na ịkwụghachi ego mbite na-arị elu mana ego dị n'akpaego obodo ejirila pasentị 45 ghara iru ihe o kwesiri kemgbe afọ 2015. N'agbanyeghi nke a, onyeisiala Naịjirịa ebunyela ụlọọrụ na-elekọta ụgwọ ụtụ isi ukpa ekele maka iwulite ọnụ ọgụgụ ndị na-akwụ ụgwọ ụtụ isi kemgbe afọ 2015.",nei,igbo,3
afrifact_data_culture_igbo_611,igbo,refutes,refutes,supports,supports,supports,supports,refutes,True,False,False,False,False,True,Ndị ụmụnna abaghị uru ọbụla n'obodo maọbụ n'ezinụlọ ha.," Ụmụnna - Ndị a bụ ụmụnwoke ụmụọkpala si n'ezinaụlọ dị icheiche n'obodo. Ha bụ ndị na-eme mkpebi gbasara okwu dị icheiche n'obodo etu o si gbasara agamnihu na ọdịmma obodo. Ndị ụmụnna ka a na-ekpesara ma onye ọbụla mee ihe ọjọọ, ha bụ ndị na-aga n'ọnụ arụsị ịchọpụta ihe arụsị na-ekwu gbasara obodo maọbụ gbasara ezinaụlọ ha.",refutes,igbo,2
afrifact_data_culture_igbo_485,igbo,refutes,refutes,supports,supports,nei,supports,refutes,True,False,False,False,False,True,Lawrence Ifeanyi Ugwuanyi bụ Osote Gọvanọ nke Enugu Steeti malite n'ọnwa Eprel nke afo 2015.,"Lawrence Ifeanyi Ugwuanyi // (na-ege ntị) CON (nke a maara nke ọma dị ka "" Gburugburu "") (amụrụ na 20 Machị n'afo 1964) bụ onye ndọrọ ndọrọ ọchịchị Naijiria nke a họpụtara dị ka Gọvanọ nke Enugu Steeti n'ọnwa Eprel n'afo 2015, a ṅụrụ iyi na 29 Mee n'afo 2015.",refutes,igbo,2
afrifact_data_culture_hausa_454,hausa,nei,nei,supports,supports,refutes,nei,nei,True,False,False,False,True,True,Ana aikin Hajji ne a ƙarshen shekarar musulunci.,"Mahajjata Aikin Hajji Musulmai suna tafiya a ranar Arfa daga minna Aikin Hajji, Ɗaya ne daga cikin rukunai guda biyar da aka gina addinin akai .",nei,hausa,3
afrifact_data_culture_hausa_195,hausa,nei,refutes,supports,supports,supports,nei,nei,False,False,False,False,True,True,Zuwa gidajen shaƙatawa yana ɗebewa mutane kewa ya kawar mu su da damuwarsu.,"An kafa wurin shakatawa na Kainji a shekara ta 1978 kuma an raba shi zuwa sassa uku daban-daban, Zugurma Game Reserve, Borgu Game Reserve da Kainji Lake.",nei,hausa,2
afrifact_data_culture_igbo_455,igbo,nei,supports,supports,supports,nei,nei,nei,False,False,False,True,True,True,"N'oge Chris Nwabueze Ngigeji ọkwa Gọvanọ Anambra Steeti, ndị òtù Peoples Democratic Party gbahapụrụ ya",Ọ bụ gọvanọ Anambra steeti na Naịjirịa site na Mee 2003 ruo Maachị 2006 n'okpuru People's Democratic Party (PDP).,nei,igbo,3
afrifact_data_culture_yoruba_148,yoruba,nei,nei,supports,supports,supports,nei,nei,True,False,False,False,True,True,"Asúnrétete kò ní kọjá ilé, Arìngbẹ̀rẹ̀ kò ní sùn sọ́nà.","Lẹ́hìn èyí, tí àwọn méjèèjì sí ti gbà fún Ọlọ́hun wọn Allah tí wọ́n sì ṣe ijúwọ̀-jusẹ̀ sílè fún Ìfẹ Ọlọ́hun), tí òun (Ibrahim) sí tí tẹ́ orí ẹ́e (Ishamel) lọ sílẹ̀ (ní ààyè itébà sí iwájú); ""Báyìí náà ní Àwa sí pé òun: ""Ìwọ Ibrahim o!"" ""Ìwọọ (Ibrahin) tí ṣe gẹ́gẹ́ bí A ti fi hàn ó (ní ojúran) ní òtítọ àti ní òdodo! Báyìí náà sì ní Àwa ṣe má ń san ẹ̀san fún (gbogbo àwọn) Múhsínùn (olùṣe rere lótitọ àti l'ódodo) - Sheikh Adélabú ṣe ìtọka sí Ẹsẹ Ọrọ Ọlọ́hun nínú kúránì Orí 2:112)."" Láì kọ́ ṣe àníàní, ìdánwò nlá tí ó fi ojú hàn gbángba ní eléyìí jẹ́. Nítorí ìdí èyí ní À wa fi ṣe ìrópò (gẹ́gẹ́ bí ìràpadà) ọmọ (Ishamael) tí òun (Ibrahim) náà pẹ̀lú àgùntàn kàn bọ̀lọ̀jọ̀ (láti fi dípò ní ṣíṣe ìdúpẹ́ òòrè láti Ọ̀dọ̀ Ọlọ́hun)",nei,yoruba,3
afrifact_data_culture_hausa_163,hausa,nei,nei,supports,supports,nei,nei,refutes,True,False,False,True,True,False,Tsadar fitulu masu amfani da hasken rana ne yasa gwamnatoci ke barin titinan jiharsu a cikin duhu.,"Sanya fitulun titi masu amfani da hasken rana a babban birnin jihar ya kara inganta rayuwar mazauna jihar, tare da inganta tsaro da tsaro.",nei,hausa,3
afrifact_data_culture_hausa_578,hausa,nei,refutes,supports,supports,supports,nei,nei,False,False,False,False,True,True,Bahaushe ya na da karin magana daban-daban da ya ke amfani dasu wurin isar da saƙonni.,"Akan yi yankan ciyawa dashi domin a baiwa dabbobi na gida, da kuma yankan da amma anfi amfani dashi wajen yankan ciyawa wacce ake bawa awakai da tumaki har da dan maraqin sa.",nei,hausa,2
afrifact_data_culture_igbo_169,igbo,refutes,supports,supports,supports,supports,nei,refutes,False,False,False,False,False,True,Uche Nwonwu kwuru na ọ bụ mmiri dị n'azụ be ha ka ha na-aṅụ.,"Ọ sị na ""ọ bụ mmiri ndị mmadụ gbapere na be ha ka ha na-aṅụkarị.""",refutes,igbo,1
afrifact_data_culture_igbo_688,igbo,nei,refutes,nei,supports,nei,nei,nei,False,True,False,True,True,True,Nabil Fekir kpọ ndị ya nọ n'otu egwuregwu Lyon gaa Algerịa inwe obi aṅụrị.,"Ibuli iko mbaụwa bụ ihe e ji anya isi nye obodo ọbụla buliri ya Dele Alli Bamidele Jermaine Alli (Tottenham Hotspur, England) Bamidele Jermaine Alli, nke a ma dịka Dele Alli, na-agbara ndị Tottenham Hotspur na otu egwurewgu bọolụ mba England. Nna Alli bụ onye Naịjirịa. N'asọmpị enyi na enyi ndị Naịjirịa na ndị England gbara nso nso a, ụfọdụ ndị Naịjirịa kworo ya ekwo n'ọgbọ egwuregwu, maka na okweghị agbara ndị Naịjirịa bọolụ mgbe akpọrọ ya oku.",nei,igbo,4
afrifact_data_culture_hausa_046,hausa,refutes,refutes,supports,supports,refutes,nei,refutes,True,False,False,True,False,True,Umaru Musa 'Yar'adua bai taɓa zama mamba na wata kwalleji a jihar Katsina ba.,"Ya taɓa zama mamba a kamfanin samar da kayan noma na jihar Katsina tsakanin shekarar 1984 zuwa 1985, kuma memba a majalisar gudanarwa ta kwalejin fasaha ta Katsina da Katsina Polytechnic tsakanin 1978 zuwa 1983, shugaban hukumar zuba jari da raya kadarori ta jihar Katsina tsakanin shekara ta 1994 zuwa shekarar 1996.",refutes,hausa,3
afrifact_data_culture_hausa_208,hausa,nei,refutes,supports,supports,refutes,nei,nei,False,False,False,False,True,True,Jihar Taraba ta kasance mafi girman ƙasa a cikin johohin Najeriya.,"Ana samun garin ne a yankin Mambilla dake yankin kudu maso gabashin jihar Taraba, kusa da kan iyakar Najeriya da Kamaru.",nei,hausa,2
afrifact_data_culture_igbo_544,igbo,nei,refutes,refutes,supports,nei,nei,nei,False,False,False,True,True,True,Facebook mere Ọkaiwu Paul Achallaonye nnọchite anya ya na Naịjrịa.,Nnamdi Kanu Facebook ban: Ndị otu Ipob etiela mkpụ maka etu e si wetuo akara Facebook onye ndu ha Nke a bụ azịza ha nyere maka ajụjụ BBC Igbo jụrụ ha gbasara ihe kpatara ha ji chụọ Nnamdi Kanu ọsọ ụkwụ eru ala.,nei,igbo,3
afrifact_data_culture_hausa_696,hausa,refutes,refutes,supports,supports,refutes,nei,supports,True,False,False,True,False,False,Yawan matan da ke kashe kan su a ƙasar Japan ya ƙaru da kashi 70 a watan Nuwamba.,"A wata daya kawai, watan Okotoba, matan da ke kashe kansu sun karu da kashi 70 a Japan idan aka kwatanta da watan Oktoban da ya gabace shi.",refutes,hausa,2
afrifact_data_culture_yoruba_635,yoruba,refutes,nei,supports,supports,nei,supports,nei,False,False,False,False,False,False,"Ní ìwọ̀ oòrùn ìtà Ipetumodu ni ilé ìwé Federal Government Girl's College wà, èyí tó jẹ́ aládàá ní.","Ipetumodu jẹ́ ìlú ńlá kan ní ilẹ̀ Yorùbá ní apá Ìwọ-oòrùn Gúúsù ilẹ̀ , ó sì jẹ́ ìlú pàtàkì kan ní tí ó sì jẹ́ olú ìlú . Ìlú yìí ní ilé-ẹ̀kọ́ gíga aládàáni kan tí orúkọ rẹ̀ ń jẹ́ Oduduwa University àti ilé-ìwé gírámà márùn-ún, tí ó jẹ́ ti ìjọba àti ilé-ìwé Federal Government Girls' College",refutes,yoruba,0
afrifact_data_culture_igbo_429,igbo,nei,supports,supports,supports,supports,nei,nei,False,False,False,False,True,True,"Naịjirịa bụ mba dị n'Afịrịka, nke ndị bi na ya si agbụrụ dị iche iche ma ọgbaghara na-adapụta mgbe ụfọdụ",Alexander Ifeanyichukwu Ekwueme // ⓘ GCON (21 October 1932 – 19 Nọvemba 2017) bụ onye ndọrọndọrọ ọchịchị Naijiria nke jere dịka osote onyeisiala mbụ nke Naijiria site na 1979 ruo 1983 n'oge Naịjiria Republic nke Abụọ n'okpuru onyeisiala Shehu Shagari dịka onye otu National Party.,nei,igbo,2
afrifact_data_culture_hausa_513,hausa,nei,nei,supports,supports,nei,nei,nei,True,False,False,True,True,True,Mumini na gaske shi ne wanda baya cutar da muslumai.,"Asalin sunan ya zo ne daga kalmar Sunna , wato koyi da yin dukkan abun da Annabi (S.A.W.) ya aikata, ko ya yi umarni, da a aikata ko kuma aka aikata shi a gabansa amma baiyi hani akan abun da aka aikatan ba.",nei,hausa,4
afrifact_data_culture_yoruba_488,yoruba,refutes,refutes,supports,supports,nei,nei,refutes,True,False,False,False,False,True,Ìpínlẹ̀ Èkó ni ọkọ̀ Gómìnà náà ń lọ kí àwọn Boko Haram tó da ìbọ̀n lù wọ́n,"Boko Haram da ìbọn bo ọkọ̀ gómìnà Borno, ẹ̀ṣọ́ àláàbò rẹ̀ farapa Ijọba ipinlẹ Borno ti fi idi rẹ mulẹ pe, lootọ l'awọn agbebọn Boko Haram kọlu awọn ọkọ to n kọwọrin pẹlu gomina ipinlẹ naa, Babagana Zullum ni Ọjọru. Agbẹnusọ fun gomina naa, Mallam Isa Gusau ṣalaye pe, ori ko gomina Zullum yọ lai farapa ṣugbọn diẹ lara awọn to baa rin, to fi kan awọn ẹṣọ alaabo, fara ṣeṣe. Isa fi kun un pe, ilu Baga ni gomina naa n lọ nigba ti ikọlu naa waye. Bawo lo ṣe ṣẹlẹ? Ni Ọjọru ni iṣẹlẹ yii waye ni nnkan bii agogo mẹrin irọlẹ lasiko ti gomina naa fẹ wọ ilu Baga l'awọn agbọn naa ba ṣina ibọn bolẹ. Awọn ẹṣọ alaabo to wa pẹlu rẹ naa daa ina ibọn bolẹ.",refutes,yoruba,2
afrifact_data_culture_igbo_665,igbo,refutes,supports,supports,supports,nei,refutes,refutes,False,False,False,False,True,True,Nwa nwoke abaghị uru chacha. Ọ dịghị mkpa ịmụta nwa nwoke n'ezinụlọ ndị Igbo.,"Igbo kwenyere na ama ọbụla na-amụtaghị nwa nwoka ga-echi. Ya mere ha jị agụ nwoke aha dịka Obiechina, Amaechina na ndị ọzọ. Ọtụtụ ezinaụlo akụsaala maka amụghị nwa nwoke. Ya bụ, ọ dị ezigbo mkpa ịmụta nwa nwoke n'ezinaụlo, ya mere anyị ji ede akụkọ a. ",refutes,igbo,2
